"FiscalYear_val","FiscalYear_@footnote","PCOLocation_val","AwardDate_val","FirstDeliveryDate_val","Quantity_val","UnitCost_val","SpecsAvailableNow_val","ContractMethod_val","ContractType_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule","RevisionsAvailableDate_val","FundingVehicle_val","RFPIssueDate_val","MonthlyDeliveryScheduleTotal_ProcQuantity_val","MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2015","","NAVAIR","2015-08","2016-09","46","13195.65","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-2-cd3c4c02d0a9a8bec6b0d47e6ba01dee065103ca","","","2014-01","150","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-2-41a4abe8453d837e206cf2138099f615de599dbd","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-2-bf18d34244fd77381389436101d6530887cf6c2b","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-0-3e5a150608e3fce48014e5c767f083563c37c7c8"
"2016","","NAVAIR","2016-02","2017-09","63","11761.90","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-3-aa7c400704a8f2f48867233c3b36abd9feab5122","","","2015-01","225","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleTotal.MonthlyDeliveryList-3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-3-4fe725fc99a96c60a54a115db11948b3282a4a56","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-3-65e146a4383b2edcb7790b311cd6a78a36450162","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3d8d46ac2c5dfac6592d67ff0bc76e0e88450ec9-0-3e5a150608e3fce48014e5c767f083563c37c7c8"
"2014","ICADS is comprised of several mature systems.  Various subsystems are integrated to deliver ICADS system.","SSC LANT","2014-06","2014-10","1.000","385.000","true","C","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-4e56c12b3fd34fef2a3aee1edccb6403baf03c9b-0-d54c4d8917d8dae9bdf73e7640c6f2bccb6cc6bc","","","2014-02","","","4e56c12b3fd34fef2a3aee1edccb6403baf03c9b-0-fe21fb9c8bdd738c61f87a711448b3fecaa3d93f","4e56c12b3fd34fef2a3aee1edccb6403baf03c9b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","4e56c12b3fd34fef2a3aee1edccb6403baf03c9b-0-5b9bc9a68446ad811c7fc2314335627e2641eb8f"
"2014","ICADS variant is a limited capability derived from existing system.","SPAWAR","2014-07","2016-01","2.000","3547.500","false","C","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-4e56c12b3fd34fef2a3aee1edccb6403baf03c9b-0-8ba3e52b63edcbb5e227277f9a123dff82f24f1e","","","2014-02","","","4e56c12b3fd34fef2a3aee1edccb6403baf03c9b-0-6cd60f8df6e572c759df6af6890253da2ea19ecd","4e56c12b3fd34fef2a3aee1edccb6403baf03c9b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","4e56c12b3fd34fef2a3aee1edccb6403baf03c9b-0-6d1c0f0b2d3e06ec8ad617bcbd2514abc228bfe1"
"2015","","** NO PCO **","2015-04","2015-09","5.000","80.000","true","","","","","WR","","","","7f25e9b476695565fe795e3f966775965088aa60-0-45a46c221a53488d0b7bd930b7d14dba6b52baf8","7f25e9b476695565fe795e3f966775965088aa60","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","7f25e9b476695565fe795e3f966775965088aa60-0-c48d5fc28bd8488ae9da059433d7f97fb35a8ce6"
"2016","","APG, MD","2016-05","2016-08","240","67.179","false","C","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-9b4371a87fb2afe822ed8a764e5589d513dffdb6-0-19f649b0356f23125d70ecce3cbd6be55bff9e99","2015-06","","2015-06","","","9b4371a87fb2afe822ed8a764e5589d513dffdb6-0-6fa69ba095058f5f2184fbf6b2ca981684df2918","9b4371a87fb2afe822ed8a764e5589d513dffdb6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","9b4371a87fb2afe822ed8a764e5589d513dffdb6-0-e86a4035d4a6d8017a702b81d23e97a66c463394"
"2016","","USACC, Redstone Arsenal, AL","2013-10","2016-01","14","257.570","false","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-c793fd261245ca3d8131d8db1d7300b7b3d7fd53-0-9d972fb6775ccdce2dedccc83f4da2b973eef391","","","","","","c793fd261245ca3d8131d8db1d7300b7b3d7fd53-0-c707ccd34e509a8daf62c0c74c0a67aadec94eb8","c793fd261245ca3d8131d8db1d7300b7b3d7fd53","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","c793fd261245ca3d8131d8db1d7300b7b3d7fd53-0-997be35a3a230d4064a5cb6a6eb5a2ca07730210"
"2016","","DLA","2016-02","2016-12","100","25000.00","false","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-fa4ec5b12c597375239a1c40180004debce5ed40-0-7243b7effe7b7f1577ef53b15e67a1e56fec6c77","2016-02","MIPR","","","","fa4ec5b12c597375239a1c40180004debce5ed40-0-3ab79e7de80618fd81482aec55644dc43773e669","fa4ec5b12c597375239a1c40180004debce5ed40","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","fa4ec5b12c597375239a1c40180004debce5ed40-0-df927164c3a509f3458b12d58311bc5e5b647e71"
"2013","","San Diego, CA","2013-02","2013-08","4589","62.609","false","C","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-06c993bed2cc6507cde8301ef937581e0973c880-0-a1be56de17ea6b1a34683a7002ffab349c07568a","","","","","","06c993bed2cc6507cde8301ef937581e0973c880-0-aa7e2fe8d89bf38f33653464b2d10a567d3db8b4","06c993bed2cc6507cde8301ef937581e0973c880","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","06c993bed2cc6507cde8301ef937581e0973c880-0-b50688ea3f6e5e610d39fc067fa21ee641aacf44"
"2013","","San Diego, CA","2013-02","2013-08","475","29.819","false","C","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-06c993bed2cc6507cde8301ef937581e0973c880-0-d4dbd1fd42711d694963b0ad0a6d9c136d62d3d3","","","","","","06c993bed2cc6507cde8301ef937581e0973c880-0-4482405186efa5d417b64fa6184c629cd3b61345","06c993bed2cc6507cde8301ef937581e0973c880","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","06c993bed2cc6507cde8301ef937581e0973c880-0-a097f964bc9a4714284ccac9dcda6f3b288ef498"
"2011","","NAVAIR","2011-09","2012-10","19","16263.16","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-15862559356584d1584bc933805dd0dca8065d25-0-dfe17e11fdb4d60b2ac95b8a58b7443504e6a411","","","2010-01","","","15862559356584d1584bc933805dd0dca8065d25-0-d96f26b288439a91d6ab11a671a7193eae26f686","15862559356584d1584bc933805dd0dca8065d25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","15862559356584d1584bc933805dd0dca8065d25-0-57957c53447ed3edb9e3fd9d3c5f1bac10287ec7"
"2012","","NAVAIR","2011-12","2013-07","19","16789.47","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-15862559356584d1584bc933805dd0dca8065d25-1-5d009d239aaaf7a3c43ec6e68a91f4d198a259d9","","","2011-01","","","15862559356584d1584bc933805dd0dca8065d25-1-92b0726f16ce9f21cf0066dd4885aba0f23fa050","15862559356584d1584bc933805dd0dca8065d25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","15862559356584d1584bc933805dd0dca8065d25-0-57957c53447ed3edb9e3fd9d3c5f1bac10287ec7"
"2013","","NAVAIR","2013-02","2014-09","42","15035.00","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-15862559356584d1584bc933805dd0dca8065d25-2-321b216cebecd5ce7a03791df6e0d1e250f64f3e","","","2012-01","","","15862559356584d1584bc933805dd0dca8065d25-2-e78af52893f13969b494bfac8eba636924265bd5","15862559356584d1584bc933805dd0dca8065d25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","15862559356584d1584bc933805dd0dca8065d25-0-57957c53447ed3edb9e3fd9d3c5f1bac10287ec7"
"2009","","NAVAIR","2009-06","2010-09","37","16000.00","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-15862559356584d1584bc933805dd0dca8065d25-0-be6253d6523549703d4bc90b3ef4ae7c46944988","","","2008-02","","","15862559356584d1584bc933805dd0dca8065d25-0-3d12be168d84141042f222880c111748751c5cb4","15862559356584d1584bc933805dd0dca8065d25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","15862559356584d1584bc933805dd0dca8065d25-0-9f3f1f1649ff6caa8ad97f15d14619067a6dc5b0"
"2010","","NAVAIR","2010-06","2012-04","13","36923.08","true","SS","FFP","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList-15862559356584d1584bc933805dd0dca8065d25-1-75b1303136ff32aaedb25955106227b53884e00f","","","2009-06","","","15862559356584d1584bc933805dd0dca8065d25-1-b2f7e9d40f3c4971fa40dd5d3ccc01abd6157454","15862559356584d1584bc933805dd0dca8065d25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","15862559356584d1584bc933805dd0dca8065d25-0-9f3f1f1649ff6caa8ad97f15d14619067a6dc5b0"
