"FiscalYear_val","FiscalYear_@footnote","PCOLocation_val","AwardDate_val","FirstDeliveryDate_val","Quantity_val","UnitCost_val","SpecsAvailableNow_val","RFPIssueDate_val","FundingVehicle_val","ContractMethod_val","ContractType_val","ItemNameSuffix_val","OCO_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_AcceptedBeforeOct1_val","RevisionsAvailableDate_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2013","","TBS","2013-02","2013-04","1","2464.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-035ad4628effa5358a5f70b4af0c148b28a8f1f3","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-9bab5b908de8d0c685016e6121d5adeda7fe899e"
"2014","","TBS","2014-05","2014-07","1","7938.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-0e78f4aadb5237522c25278f59253e2fea63fea9","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-9bab5b908de8d0c685016e6121d5adeda7fe899e"
"2012","","ACCNCR, Alexandria, VA","2012-09","2012-10","0","638.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-6c9fe9c9856c7c0581fe486acf36af2de1590965","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-04134f17b03271d33eb95e26ae1e6e56806dcc95"
"2012","","ACCNCR, Alexandria, VA","2012-09","2012-10","0","395.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-1ccf9a3112e9bb00ffb01f13a27226b104fb51c7","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-2-b72ddae775f2b2270a9040b68dc20d4ee3786834"
"2012","","ACCNCR, Alexandria, VA","2012-06","2012-07","1","12167.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-015046d5f67da9f8e6a7f7cadc00f309fcd32fce","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-d03c966214b5129953c7cb10aada231cb0444028"
"2012","","ACCNCR, Alexandria, VA","2013-01","2013-02","0","659.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-05ccfcdd0fbc41dcd9c680202a620657d37e685c","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-d8d5dc787eb49c9e70372beaa9f35484104d888d"
"2012","","ACCNCR, Alexandria, VA","2013-03","2013-03","0","819.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-e3c8f4d35c3f22ead927dac9a829172dfbcb516d","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-2-9cc0ea1624fb3377c29b22c7443c1c8e9889871c"
"2013","","TBS","2013-02","2013-04","1","12266.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-d3429d05a4e9a6982c188304b37dc6a62223b59b","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-2-9cc0ea1624fb3377c29b22c7443c1c8e9889871c"
"2014","","TBS","2014-05","2014-07","1","34960.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-a139450fbc4e7420d6b5a38b23323d006ed46a07","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-2-9cc0ea1624fb3377c29b22c7443c1c8e9889871c"
"2012","","WHS ACQ DIR, Washington DC","2012-03","2012-04","1","17129.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-e7d77245bf2e63a71db751c04384287d7549407a","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-14e85023b9decda201a9085a3676a18198c4f00f"
"2013","","TBS","2013-03","2013-04","1","10479.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-101b030b1b42e513e1318dc1b3c87e652081ea6c","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-65f4617f9fb63ec1a80b6304519f194d54a3cee3"
"2014","","TBS","2014-03","2014-05","0","0.000","false","","","C","FFP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-765e1e7c39b7a1b85877e9098a006110b034efc5","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-65f4617f9fb63ec1a80b6304519f194d54a3cee3"
"2012","","Corps of Engr","2012-09","2013-01","1","2961.000","false","","MIPR","","","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-2fff716ab9f6a159d81a2463cb2d8049b28aecff","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-c27483a717f6dcb524f519a743b0e3892ed40147"
"2013","","TBS","2013-03","2013-05","1","2239.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-49b55bf339c63551a7d97a7ccec498c78c9bbd63","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-d7469372468f91969cc7fec1445c3f2ef491d547"
"2014","","TBS","2014-05","2014-07","1","3038.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-b343041d20b647099bd5aeeb855c7c8570ed2a38","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-d7469372468f91969cc7fec1445c3f2ef491d547"
"2012","","TBS","2012-09","2012-10","0","0.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-503fb08e520cd5af55eafbef1ddcdd0190ed5331","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-b57b8114c0fda3b89f16d96447625050a3cae5ae"
"2013","","TBS","2013-02","2013-04","1","1214.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-e519a3e07bb61d9647043268d275bb2792bc4fe7","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-b57b8114c0fda3b89f16d96447625050a3cae5ae"
"2014","","TBS","2014-02","2014-04","1","2000.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-e51945d869c581aaadde777174687e2d8bfbb102","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-b57b8114c0fda3b89f16d96447625050a3cae5ae"
"2012","","TAO, Ft. Detrick","2012-09","2012-10","1","267.000","false","","MIPR","","","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-ba29ae196e8aa519257ce4ce03a01e94c7d8d913","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-23ec718ec2daee96384054688dca1850aa008737"
"2013","","TBS","2013-02","2013-04","1","887.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-989e6b957bafbe52715a9f8fe23a0fc6be7c86a2","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-1b4ce27f36b850e9253d264c54a7b9a074d97fc3"
"2014","","TBS","2014-02","2014-03","1","1500.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-9d6dddcb23aeda1b6b4efe22569c45fecb4ad204","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-1b4ce27f36b850e9253d264c54a7b9a074d97fc3"
"2012","","TBS","2012-09","2012-11","0","0.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-909b7b1be7534a591b937ef952199d980406eff0","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-738f86121ac94760b77fe9f2f7049ab1fb0445dd"
"2013","","TBS","2013-06","2013-07","1","747.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-ab8f598befcf6219e5e4d46f2f6c44277a391887","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-738f86121ac94760b77fe9f2f7049ab1fb0445dd"
"2014","","TBS","2014-04","2014-07","1","2000.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-15183ab7ea01eed0cba227e29f31a45686f7fcd1","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-738f86121ac94760b77fe9f2f7049ab1fb0445dd"
"2012","","TBS","2012-09","2012-11","0","0.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-8d3529b549df6de146a16d28582df374a948492d","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-fc0f7ac9bbe6ba705413b20660cf10445174b1bd"
"2013","","TBS","2013-05","2013-06","1","1960.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-f498dc3c37a01679389114f3b683e7d5d89c7a4d","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-fc0f7ac9bbe6ba705413b20660cf10445174b1bd"
"2014","","TBS","2014-07","2014-08","1","2000.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-7d41d7821094f3ab5a846d94a2d9dbd9dd8cee9b","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-fc0f7ac9bbe6ba705413b20660cf10445174b1bd"
"2012","","TBS","2012-09","2012-11","0","0.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-1fe679332143568a65a9474336e28fb05a111be3","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-3c71d130e106a8805387e888be0aa97549ca3124"
"2013","","TBS","2013-05","2013-08","1","1775.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-3db905c1ebe01667c08d6f07d309a147253862bb","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-3c71d130e106a8805387e888be0aa97549ca3124"
"2014","","TBS","2014-05","2014-07","1","1500.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-ffe5826094c869a6e51f458d01f9c0fad253aa41","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-3c71d130e106a8805387e888be0aa97549ca3124"
"2012","","TBS","2012-10","2012-11","0","0.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-fa24a8b23ab54642d846d3950d27f44e61bbf7c1","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-1481c840da3f0aa130c6ddd3b94426cca0676024"
"2013","","TBS","2013-04","2013-07","1","261.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-1849927719edba75a7a6da8220fc0b884c591326","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-1481c840da3f0aa130c6ddd3b94426cca0676024"
"2014","","TBS","2014-02","2014-05","1","695.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-d9c95869418e313997e983ff8dc7d761be5d132e","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-1481c840da3f0aa130c6ddd3b94426cca0676024"
"2012","","Army Contracting CMD, APG, MD","2012-05","2012-07","1","6000.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-4192799022ab0957a785ac578c043caa9478f674","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-95cf374ec7c83df4f7bd346fa7e48ce99da63ccf"
"2012","","Army Contracting CMD, APG, MD","2012-05","2012-08","0","4000.000","false","","","C","FP","2","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-53021118d364964fd54d1896bfaa18a94de0a785","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-95cf374ec7c83df4f7bd346fa7e48ce99da63ccf"
"2012","","CHESS, Ft. Belvoir, VA","2012-05","2012-06","0","0.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-e43dc70089b34e3a73404548081367c0d2a67cec","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-0dc2554a4855954e9a6abed9fe4d15354ca41c9e"
"2013","","TBS","2013-03","2013-04","1","3150.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-b5985fbdc46201c30769f2597954717d9d275353","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-680c0870a3b31d8f2e743b9169aca560fd1379f9"
"2014","","TBS","2014-02","2014-03","1","52008.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-8dc801a4c0345cad9ed50817d38c3c44691ffae2","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-1-680c0870a3b31d8f2e743b9169aca560fd1379f9"
"2012","","CHESS, Ft. Benning, GA","2012-09","2013-04","1","872.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-b32f24c4684fd3c1a3b6d154d381066a1bf89bb0","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-015bcd2723fc6840858e79e2cd19bfab78bde080"
"2014","","TBS","2014-08","2015-04","1","1409.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-c983463458ecd5184baba446c0c23a630e3c0181","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-015bcd2723fc6840858e79e2cd19bfab78bde080"
"2012","","MICC, Ft. Eustis, VA","2012-09","2013-03","1","384.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-7f5f3c9e8547f200da19a0f0609d832211c468d2","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-33eb3499fa8246d4d9357d46657437d13b1359a6"
"2013","","MICC, Ft. Eustis, VA","2013-09","2014-03","1","260.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-4a988991da2bdbd5b04d2c6db707f89b31c72d1f","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-33eb3499fa8246d4d9357d46657437d13b1359a6"
"2014","","MICC, Ft. Eustis, VA","2014-09","2015-03","1","1198.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-36afaa985aed06eee818eac3ee70ded867660fd6","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-33eb3499fa8246d4d9357d46657437d13b1359a6"
"2012","","Ft. Dix, NJ","2012-11","2013-08","1","5844.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-6407fde5f0edea48f82d879d33dc3898323df562","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-3b3926c998d4a7c4f4ca9f10067493896fb1150e"
"2013","","TBS","2013-02","2013-03","1","1304.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-e3c4a0e2af91f1f1fe54b539c62846fd3c40123d","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-bc9ba6980a797df34fe34e5562de766cecc4d9ee"
"2014","","TBS","2014-05","2014-08","1","634.000","false","","","C","FP","","","","","","","","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-86e0182a4a82e90e7b1dc415aaeaf0ef8b84402b","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","571239ea242e1e673bae4fee7eb23020af5fa084-0-bc9ba6980a797df34fe34e5562de766cecc4d9ee"
