"Name_val","Cost_TotalCost_AllPriorYears_val","Cost_TotalCost_PriorYear_val","Cost_TotalCost_ToComplete_val","Cost_TotalCost_Total_val","Cost_TotalCost_CurrentYear_val","Cost_TotalCost_BudgetYearOneBase_val","Cost_TotalCost_BudgetYearOneOCO_val","Cost_TotalCost_BudgetYearOne_val","Cost_TotalCost_BudgetYearTwo_val","Cost_TotalCost_BudgetYearThree_val","Cost_TotalCost_BudgetYearFour_val","Cost_TotalCost_BudgetYearFive_val","Cost_Quantity_AllPriorYears_val","Cost_Quantity_Total_val","Cost_Quantity_CurrentYear_val","Cost_Quantity_BudgetYearTwo_val","Cost_Quantity_BudgetYearThree_val","Cost_Quantity_BudgetYearFour_val","Cost_Quantity_BudgetYearFive_val","Cost_Quantity_ToComplete_val","Cost_Quantity_PriorYear_val","Cost_Quantity_BudgetYearOneBase_val","Cost_Quantity_BudgetYearOne_val","Cost_UnitCost_AllPriorYears_val","Cost_UnitCost_Total_val","Cost_UnitCost_CurrentYear_val","Cost_UnitCost_BudgetYearTwo_val","Cost_UnitCost_BudgetYearThree_val","Cost_UnitCost_BudgetYearFour_val","Cost_UnitCost_BudgetYearFive_val","Cost_UnitCost_ToComplete_val","Cost_UnitCost_PriorYear_val","Cost_UnitCost_BudgetYearOneBase_val","Cost_UnitCost_BudgetYearOne_val","Cost_AllPriorYears_UnitCost_val","Cost_AllPriorYears_Quantity_val","Cost_AllPriorYears_TotalCost_val","Cost_ToComplete_UnitCost_val","Cost_ToComplete_Quantity_val","Cost_ToComplete_TotalCost_val","Cost_Total_UnitCost_val","Cost_Total_Quantity_val","Cost_Total_TotalCost_val","Cost_PriorYear_UnitCost_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_CurrentYear_TotalCost_val","Cost_CurrentYear_UnitCost_val","Cost_CurrentYear_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneBase_UnitCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_BudgetYearOne_UnitCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearTwo_UnitCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearThree_UnitCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFour_UnitCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFive_TotalCost_val","Cost_BudgetYearFive_UnitCost_val","Cost_BudgetYearFive_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","AllPriorYearsDeliveries_val","ManufacturerList_Manufacturer_Name_val","ManufacturerList_Manufacturer_Location_val","ManufacturerList_Manufacturer_MinimumSustainingRate_val","ManufacturerList_Manufacturer_MaximumProductionRate_val","ManufacturerList_Manufacturer_Rate185_val","ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_InitialQuantity_TotalLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val","ManufacturerList_Manufacturer_HistoryPlanningList_HistoryPlanning","IdCode_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"GEO 3-4 Hardware","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-0-67a225997ff5598690952b99c884d03bd8c09388","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-0-290918fb930df938a829f1b08b9abf3225790190"
"GEO 3-4 Integration and Assembly","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-1-27e7bcefd220cbea92bf3f78977235904d8d04bb","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-0-290918fb930df938a829f1b08b9abf3225790190"
"GEO 3-4 Enterprise Systems Engineering & Integration (SE&I)","","","0","10.768","","10.768","","10.768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-2-e5ec9a5324129099f0bdbad626924ab65a274ece","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-0-290918fb930df938a829f1b08b9abf3225790190"
"GEO 5-6 Hardware","","","0","515.11","","228.712","","228.712","126.916","159.482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-0-cd149b125953e2e371bbc7fc7a5b2c4b9f4339e3","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-1-b6c5905df7312fcb4f61c1fedb01b86485b41052"
"GEO 5-6 Integration and Assembly","","","0","378.524","","46.308","","46.308","37.954","294.262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-1-a955cfe119626a4cf2aec2a2a5d2ccec1bd76419","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-1-b6c5905df7312fcb4f61c1fedb01b86485b41052"
"GEO 5-6 Enterprise Systems Engineering & Integration (SE&I)","","","23.264","102.892","","","","","15.462","19.97","21.718","22.478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-2-f7365d65b958db07caee804bf081950e62e17022","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-1-b6c5905df7312fcb4f61c1fedb01b86485b41052"
"HEO 3-4 Hardware","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-0-17d0eb4640bfcc1b0e2816ea2688cea8d4847d01","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-2-c1fc372714132e453f929e9676edcca0edcfa363"
"HEO 3-4 Integration and Assembly","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-1-5e1148f0007038909c400ce0c5b5a9ea9f1f55f8","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-2-c1fc372714132e453f929e9676edcca0edcfa363"
"HEO 3-4 Enterprise Systems Engineering & Integration (SE&I)","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-2-85516995b0f490504077b41b9b541efac8f31494","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade","root.record.ItemExhibitList.P5Item","4bf417dd7dd8b6339dcf9c6c9300e3114c96aade-2-c1fc372714132e453f929e9676edcca0edcfa363"
"GPS Block IIA Space Vehicle","869.768","","0","869.768","","","","","","","","","28","28","","","","","","","","","","31.063","31.063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71c261a1cd948676ef4e865c8802c861239ba65e-0-d95791be852898b3b9c6742b5d5cf00e6e3861ed","71c261a1cd948676ef4e865c8802c861239ba65e","root.record.ItemExhibitList.P5Item","71c261a1cd948676ef4e865c8802c861239ba65e-0-a736cae8178367c5ff5a040d298095f96400c78e"
"GPS Block IIR Space Vehicle","1088.345","","0","1088.345","","","","","","","","","21","21","","","","","","","","","","51.826","51.826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71c261a1cd948676ef4e865c8802c861239ba65e-1-fe10342bcb3273ec753f9ffdae1fb5b219c794b8","71c261a1cd948676ef4e865c8802c861239ba65e","root.record.ItemExhibitList.P5Item","71c261a1cd948676ef4e865c8802c861239ba65e-0-a736cae8178367c5ff5a040d298095f96400c78e"
"GPS Block IIF Space Vehicle","984.726","","0","984.726","","","","","","","","","12","12","","","","","","","","","","82.061","82.061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","Boeing","El Segundo, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-71c261a1cd948676ef4e865c8802c861239ba65e-2-0b080486bce69f95fdda215d083051631a16f870","","71c261a1cd948676ef4e865c8802c861239ba65e-2-ac016a3d1f81742e8cf59dbbd4ac7973a6b95fa3","71c261a1cd948676ef4e865c8802c861239ba65e","root.record.ItemExhibitList.P5Item","71c261a1cd948676ef4e865c8802c861239ba65e-0-a736cae8178367c5ff5a040d298095f96400c78e"
"AEHF Space Vehicle (SV) 3","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-0-dce2b84480f1df799373f56db547a3ed291171e0","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-0-3b84e34ee54fe37fa01fe945323b94cc216ca365"
"AEHF SV 4","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-f57111e14aff7dbe2e7f8ace29cd86cf02e36513","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-0-3b84e34ee54fe37fa01fe945323b94cc216ca365"
"AEHF SV 5-6 Block Buy","0","0","0","745.257","0","186.859","","186.859","558.398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-0-090ba9932c0ee3616b73fb6915d1c261874b78c6","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-e32b57eab26f81e737c005f4f595e925e0b3ca16"
"FY14 Incremental Funding","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-d436af32ce6a079f8ff1ffaf00140912739cbbcb","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-e32b57eab26f81e737c005f4f595e925e0b3ca16"
"FY15 Incremental Funding","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-2-0f3242fea09de6562340e050eb1f11a7bc143158","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-e32b57eab26f81e737c005f4f595e925e0b3ca16"
"FY16 Incremental Funding","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-3-7cc2420c39fbcf1558c5cdff337ce262ed09ce6d","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-e32b57eab26f81e737c005f4f595e925e0b3ca16"
"FY17 Incremental Funding","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-4-8ce966db48317f749ca790ef3b51ceba631b58d1","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-e32b57eab26f81e737c005f4f595e925e0b3ca16"
"Plus Advance Procurement CY AEHF SV 5-6","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-5-bf89c4d446dd5871118d7fcb7b3b75d3fc1e8d11","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-e32b57eab26f81e737c005f4f595e925e0b3ca16"
"Less Advance Procurement PY AEHF SV 5-6","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aa0300d85ae9b71b996dc71a66d66cf801a29d53-6-88ead588bb4f6ac5318be2c8dc3db380d26b58f5","aa0300d85ae9b71b996dc71a66d66cf801a29d53","root.record.ItemExhibitList.P5Item","aa0300d85ae9b71b996dc71a66d66cf801a29d53-1-e32b57eab26f81e737c005f4f595e925e0b3ca16"
"AEHF Space Vehicle (SV) 3","832.268","","0","832.268","","","","","","","","","1","1","","","","","","","","","","832.268","832.268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-0-d07f71c500ede0b91a57b49ceefaf3c59d150a36","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-0-c7e04fe2bf2005d32acc423ccb38e7a62644e1e3"
"AEHF SV 4","1693.304","","0","1693.304","","","","","","","","","1","1","","","","","","","","","","1693.304","1693.304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Lockheed Martin","Sunnyvale, Ca","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-6f2d86831bb026aa5923265ba8f012b35113234f","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-737f1abae615fdf80ad75cf53e9ba4a60c3a463f","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-0-c7e04fe2bf2005d32acc423ccb38e7a62644e1e3"
"AEHF SV 5-6 Block Buy","2317.185","237.614","0","2726.368","171.569","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-0-6054dced3b3130e72f91bba05988f891b5af4ebc","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-1d6a41ea7d0a55abd88aae295933dc31e14d1801"
"FY14 Incremental Funding","-237.614","","0","-237.614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-35026e363a9546adbeb1bf7da7b98b47d7d75df9","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-1d6a41ea7d0a55abd88aae295933dc31e14d1801"
"FY15 Incremental Funding","-171.569","","0","-171.569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-2-c5e3918896bd28eba90cf39f8faf8b7d70688b78","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-1d6a41ea7d0a55abd88aae295933dc31e14d1801"
"FY16 Incremental Funding (3021)","-186.859","","0","-186.859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-3-0b3f77ab437d94c3085df2753fa9a957af5aad41","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-1d6a41ea7d0a55abd88aae295933dc31e14d1801"
"FY17 Incremental Funding (3021)","-558.398","","0","-558.398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-4-87746855e48bb850ac622098d762feb8e6add622","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-1d6a41ea7d0a55abd88aae295933dc31e14d1801"
"AEHF 5-6 Block Buy satellites","2317.185","","0","2317.185","","","","","","","","","2","2","","","","","","","","","","1158.593","1158.593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Lockheed Martin","Sunnyvale, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-5-0af12c2e3b8f5de4ee645c413518407d99e849dc","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-5-101b41d3989dc7fd25140aa9b8054f441bc99b7e","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-1d6a41ea7d0a55abd88aae295933dc31e14d1801"
"AEHF 5-6 Block Buy satellites Debit","-2317.185","","0","-2317.185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-6-a37fdf3eac50592aecd151cf379b34b8a4b15083","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd","root.record.ItemExhibitList.P5Item","b44b17211c0b8bdd0ec994a1d453c9e8f31e5abd-1-1d6a41ea7d0a55abd88aae295933dc31e14d1801"
"Spacecraft Integration and Test--CLIN 1","","","","","","39.1","","39.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-0-aa9dfdb788a74dabbe1f9903e56b7b0f5575b52a","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d","root.record.ItemExhibitList.P5Item","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-0-27ec726489e7fb37ed508a2df1505d6017dc9f97"
"LM Spacecraft Integ & Test--Total Awd Fee","","","","","","4","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-1-2e0b5bdede2555a7ed4be184680cbf3f0b8c2674","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d","root.record.ItemExhibitList.P5Item","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-0-27ec726489e7fb37ed508a2df1505d6017dc9f97"
"Consolidated Sensor Support and Services--CLIN 1","","","","","","18","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-2-e43f305dd4931f6f8b3301d2ea2851a32ee930e0","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d","root.record.ItemExhibitList.P5Item","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-0-27ec726489e7fb37ed508a2df1505d6017dc9f97"
"NGC Total Award Fee","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-3-9594b652bf99aea6bdefae85ae1a0ded1890f54c","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d","root.record.ItemExhibitList.P5Item","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-0-27ec726489e7fb37ed508a2df1505d6017dc9f97"
"Sensor Lab Support","","","","","","6","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-4-aad0584fc614172d1d5d6c43ca3e893cfba82e7c","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d","root.record.ItemExhibitList.P5Item","c54c03613e3fafdd7dc55ed9d2fb4eee962cea7d-0-27ec726489e7fb37ed508a2df1505d6017dc9f97"
"GPS III SV 03-10","967.558","448.366","0","1664.489","248.565","0","0","0","0","0","0","0","4","7","1","","","","","","2","","","241.89","237.784","248.565","","","","","","224.183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","Lockheed Martin","Denver, CO","0.00","0.00","0.00","0","0","0","0","0","18","60","78","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-ed8a6d3a0c6c5544f1275c0f968ce86c468d5eb2-0-58a7d40ab44b15876ab66124620e4949287348ba","","ed8a6d3a0c6c5544f1275c0f968ce86c468d5eb2-0-d9648ac79d16564323543d5898471e7839798d76","ed8a6d3a0c6c5544f1275c0f968ce86c468d5eb2","root.record.ItemExhibitList.P5Item","ed8a6d3a0c6c5544f1275c0f968ce86c468d5eb2-0-f2c128373c3fe6fe8624baed20159fc3f18eb1d9"
"GEO 3-4 Hardware","1396.849","1.981","0","1413.569","14.739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-0-f665057c4d9f9b15c11e1d0f84cc19c2c3cbfb76","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-0-ecac785d0661b38a16d52e9cc77a1237e5f07948"
"GEO 3-4 Integration and Assembly","433.027","11.224","0","475.043","30.792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-1-e2855628afa915f0bf532eaadfb860d258a4cd48","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-0-ecac785d0661b38a16d52e9cc77a1237e5f07948"
"GEO 3-4 Enterprise Systems Engineering & Integration (SE&I)","25.372","6.498","0","39.755","7.885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fe43a1889a60da136e1527452aab9cb26235f70a-2-9435db76a31d14771e685a57f219d351d80c6ab3","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-0-ecac785d0661b38a16d52e9cc77a1237e5f07948"
"GEO 3-4 Satellites","2846.667","","0","2846.667","","","","","","","","","2","2","","","","","","","","","","1423.334","1423.334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Lockheed Martin Space Systems","Sunnyvale, CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-fe43a1889a60da136e1527452aab9cb26235f70a-3-0ece6dedbfaf29d09bf0ff5dbb0bff21d8531c23","","fe43a1889a60da136e1527452aab9cb26235f70a-3-ba32793a75b70e5a42ba05ea840fa77c268439fc","fe43a1889a60da136e1527452aab9cb26235f70a","root.record.ItemExhibitList.P5Item","fe43a1889a60da136e1527452aab9cb26235f70a-0-ecac785d0661b38a16d52e9cc77a1237e5f07948"
