"ServiceAgencyName_val","ProcQuantity_val","MonthlyDeliveryList_MonthlyDelivery","Name_val","AcceptedBeforeOct1_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army","1010","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-426eb516005d830433c1147a4f61374060c3a103","","0","40d365317c2695995273930668a57d384a824c91-0-cdc8d5a8c699e9952e078116d55a676fcd6c4f65","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-07ed01dfc749f756b3afb8a1c4ed221400eb8213"
"Army","5147","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-349ddfc3f2220efa047e01df0b008a8c65f4fab3","","0","40d365317c2695995273930668a57d384a824c91-0-53f72046b8d36be4babc676dbec4215ea0a374ec","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-7ff732cd498725f17abadb33bb94ce7c34f68271"
"Army","8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-917e46caefa98f449635416ef349297c724e01b4","","0","40d365317c2695995273930668a57d384a824c91-0-e345fcca4836898a9787880a61d7a579d59a0e66","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-c577a787829f8ade9b13bc6aab0a2a81b55ddba7"
"Army","2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-a760eb25998ff76604b3d4044011e58cfe8e771a","","0","40d365317c2695995273930668a57d384a824c91-0-e1996b01908feafd01b88744a559667e549778ab","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-4a3d619efc697a69026d909aaf9dfbfc43dd07cf"
"Army","5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-1d49d3f3cc3b7174f9bec7e86bcb55f6382e2900","","0","40d365317c2695995273930668a57d384a824c91-0-75df4124ef39bfde1b4b3674e44b02b77a0b48fb","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-b5b87cbd1a0b4e3e807c24157a17a6a60944497f"
"Army","41","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-09ed7bfe7b23314061e8d2c1c10a2b25e5100d21","","0","40d365317c2695995273930668a57d384a824c91-0-f37fbc7e7fc18bcac9871f4d4f57dab1739359f2","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-160ca929b59c18c94f345ce8914243f38ce93357"
"Army","58","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-38ae10e0f5577a32651ac697ee64574efbac8edf","","0","40d365317c2695995273930668a57d384a824c91-0-a51762f6d5d7bd9d5d0c32d3f6028903ed6dce13","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-73dff5abc3a474b0101ed855f29ea6c31b54dfa7"
"Army","38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-5e3fb1250a445f56dc49edfe6d53e505e9ec9524","","0","40d365317c2695995273930668a57d384a824c91-0-a94515a40f97f414c2508139870005c15f527c8f","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-abc9f617e5f40d309248914603ea7c8e3a9c03a3"
"Army","3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-2c894509072d3d537339030fa3445c9b35f21abe","","0","40d365317c2695995273930668a57d384a824c91-0-da59d86b847be47c608e77b784133481a453a9d8","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-17bb530daced8d3ed25922f1d7d5e6375a414e30"
"Army","58","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-b7b6cf668bee24da617cccb9e0214ca0ad4e5362","","0","40d365317c2695995273930668a57d384a824c91-0-385e1cc5872dea1071b62e829356843618123ccb","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-bcb79afd164d4a19204409ba3a0eea8efbba3223"
"Army","41","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-4b5edd21da68e2bc99fa8a8265ef90148db10802","","0","40d365317c2695995273930668a57d384a824c91-0-84c08dd6b179fc00da965e23d20a1523cc1d7ff4","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-755fbc77af90fe9b4c0248d8d873116ebb5b4585"
"Army","58","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-29802728a8e9aa996a4d6bd7469a7f2fc72ad563","","0","40d365317c2695995273930668a57d384a824c91-0-e88d349dd92deb90a8b56076573384eded781ce9","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-d16647616dfd43304e32346d409493883a8c87e7"
"Army","41","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-ef02fcc8728e878be1c31b1445d95fb307e24f4e","","0","40d365317c2695995273930668a57d384a824c91-0-1522f6e078496d9f35dac74b053225102b8a72c9","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-c1e426d18aedb6e11c55ea66cb1295a25fb47d90"
"Army","58","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-34981b276dafb8f9ae01226462fb8e87970da991","","0","40d365317c2695995273930668a57d384a824c91-0-c21ef145ec9cc035bb07041dd7a92fd079898256","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-8d70c75015960e7124e9f3c6950f2124df9eb635"
"Army","21","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-5399ab638ab66b9c0d17080095f23e295353d5a0","","0","40d365317c2695995273930668a57d384a824c91-0-85f0fa2c8aae9689f394cf2e394a0aa5b69197ed","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-e03ad1c81c4f1ebe755333da19b71180695ca588"
"Army","21","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-2e9a38c72a492dc4e3e7ee994d171ab3603b584c","","0","40d365317c2695995273930668a57d384a824c91-0-bba061ed97fab92cb444329e2346e15114f3a3df","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-be0b3a2e64e472aa95fe31136a6eb278fdd4ce47"
"Army","6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-4f4bdb9c861c66b9fa3db97a87cc4ea34670463a","","0","40d365317c2695995273930668a57d384a824c91-0-b045878ff8cc6a5c2970ef95a9be437482fc26bc","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-dfba6efd8ed23e7ada53fd6cd6a35ba4240dbe0b"
"Navy","3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-44689dffebccab5c6d2bf5e9c6876a413bf72156","","0","40d365317c2695995273930668a57d384a824c91-0-e01620aacaf00f0bb14426cd0b5e4dc20696211c","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-b8cf19d1d53b285cef7a36aa98ebb4ba9f6388df"
"Navy","8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-ce8213c4a559ba46603e36e09857c522e90a4103","","0","40d365317c2695995273930668a57d384a824c91-0-78591705267cc508d2e1c1563e4268490a7b08dd","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-c2b8da0cf91f0fe17b568f279612b278f99d3f78"
"Army","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-442dad363646df64405a2e334cc08890b622d124","","0","40d365317c2695995273930668a57d384a824c91-0-83b48bd4a833c78fbbfb3e178f9fc18b5764d64b","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-45b1653c03f09b422e71c9ad0888440b822c0b46"
"Army","15","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-f460cda8ba9f80a11196f7be9d79048ce4711e9b","","0","40d365317c2695995273930668a57d384a824c91-0-4c60186ba08dee77fa9f9f92167b654c5d1d169c","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-89bd96a84f27f80638d0d58ceba9aba27147f4b6"
"Marine Corps","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-40d365317c2695995273930668a57d384a824c91-0-d759703a656b41dbe812aaee6e01863a5789cdf1","","0","40d365317c2695995273930668a57d384a824c91-0-df9b46028b6ad124a1935fb70b78b790b7346993","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-536f6f701056df06b69e14e601840654538a6cb4"
"United States Special Operations Command","150000","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4ee58e4052cee5e824c7eeb6c77915475e1877b8-0-b36584c61325947bf87ae504135c0128bbef5f25","","0","4ee58e4052cee5e824c7eeb6c77915475e1877b8-0-8b25bcf08194786c1d2e300e83f8fda80b841662","4ee58e4052cee5e824c7eeb6c77915475e1877b8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4ee58e4052cee5e824c7eeb6c77915475e1877b8-0-dbca983c7beb3dd032cf84250833de5d8afb5660"
"Army","450000","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-4ee58e4052cee5e824c7eeb6c77915475e1877b8-0-668b71966ed66914498c7a362faa5fc7b513b56d","","0","4ee58e4052cee5e824c7eeb6c77915475e1877b8-0-e413b5b94898e4042cda45fc33f40107e0f4a3ba","4ee58e4052cee5e824c7eeb6c77915475e1877b8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","4ee58e4052cee5e824c7eeb6c77915475e1877b8-0-9cffb88dc2e44487e6c3d5bbc990cb117d4fa3dd"
