"Title_val","ScheduleDetailList_ScheduleDetail","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"FLOODLIGHT SET","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-2-d9f4e6de2ff014512868090a3d09f8ac2aed95a9","823bf6203b5abd449d50b79588ae781af009aa54-2-dbf7cb5169247f617ab7b5651ec9e67c33bbb5f4","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-3-23517171a35166824b3a96c85bf8a67f27abc9c1"
"1KW INTEGRATION","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-3-f04bc17a31937dd6a48626fffee8b6c80a6841ef","823bf6203b5abd449d50b79588ae781af009aa54-3-0792906fc720a06090eb9a79df37e774652be192","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-3-23517171a35166824b3a96c85bf8a67f27abc9c1"
"ENVIRONMENTAL CONTROL UNIT","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-4-03f744a0ab65a79a30682257181aed4aa28cb91c","823bf6203b5abd449d50b79588ae781af009aa54-4-0e9dbbeb2c232146f9dd10d6059c890c13e9a154","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-3-23517171a35166824b3a96c85bf8a67f27abc9c1"
"BMASS","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-5-7527d7b54983bcc7f9c256db4074ca0e88a04c27","823bf6203b5abd449d50b79588ae781af009aa54-5-be94ae2d420e062e6a286a00461b9914ed4d63af","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-3-23517171a35166824b3a96c85bf8a67f27abc9c1"
"SQUAD ELECTRIC POWER","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-6-fe6b7c461085377a88f8ad4db9edbb54dafa1b4c","823bf6203b5abd449d50b79588ae781af009aa54-6-53878b030d02b089e84ad6ee008d724e1fbee9dd","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-3-23517171a35166824b3a96c85bf8a67f27abc9c1"
"ON-BOARD VEHICLE POWER","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-7-21d3f1157564ca95af429cde4c3799a4dd5323c1","823bf6203b5abd449d50b79588ae781af009aa54-7-71464501c21a67a2c4d443130cd32a5aae442245","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-3-23517171a35166824b3a96c85bf8a67f27abc9c1"
"RENEWABLE ENERGY","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-8-f3b7dff7c27aa6a4c4c138f48d715c88f329a83e","823bf6203b5abd449d50b79588ae781af009aa54-8-da2e5afebcc64b997593297d412b3e285ea003b2","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-3-23517171a35166824b3a96c85bf8a67f27abc9c1"
"Proj 9C90","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-823bf6203b5abd449d50b79588ae781af009aa54-0-76d65b84479191cece634b259aa3daf73cbc0b43","823bf6203b5abd449d50b79588ae781af009aa54-0-49efdf4924778f7b6d8153cf67a6bb266127f1ed","823bf6203b5abd449d50b79588ae781af009aa54","root.record.ProjectList.Project","823bf6203b5abd449d50b79588ae781af009aa54-5-879594104cb73fe227a99f6c77460b4d3d2e250e"
"Proj 0951","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-07221b38b98abb889d59c8e9cc5d3f0edcf592be","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-22471ea0d4685d81ec02b798563ae4b7babe8906","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8","root.record.ProjectList.Project","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-1afc2f2376e63a723dc208d474907b6873f44476"
"Proj 2228","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-00c6fe9161ba7c6a9711056cfa2891bf288e5136","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-e8e4d9f88cc1d8a675af0c50ff61ca8a30e209ed","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8","root.record.ProjectList.Project","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-1-a0346d9c48c0a01f6d87e9fb5c58e9350f310603"
"Proj 3097","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-82a5899d00b6338831a1190654f41b3d1f669429","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-d3b12877c1e4e22e944acc96a7e5de8cf86684aa","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8","root.record.ProjectList.Project","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-2-64ef1b1c4eb4690c412878c817684a95af70ffea"
"Proj 3158","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-4d91c7da5ea9cf5f080a71cd10bf1c3f22c1de7c","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-0-926b9bc39724e88d9f9d0e612e0fb0edf49059bf","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8","root.record.ProjectList.Project","8604b8b7fc2de39cf5ca80c6dcc188375a385ca8-3-aaa25fb79af486350d432777a978e435693485a9"
"Proj 3096","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-87ecc5a29ff613c9c072333e25a5495369508b8b-0-9d8362927857290c67f709d5d5f172efde631e41","87ecc5a29ff613c9c072333e25a5495369508b8b-0-3cb4f0e0aaed917bb957878a4853fabe658fcfe9","87ecc5a29ff613c9c072333e25a5495369508b8b","root.record.ProjectList.Project","87ecc5a29ff613c9c072333e25a5495369508b8b-0-b2350d9508773deb24cb794f30d4c6b4dc390f96"
"Proj 3129","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-87ecc5a29ff613c9c072333e25a5495369508b8b-0-643284e5aadad05b69eb1281829abc87e26ed19c","87ecc5a29ff613c9c072333e25a5495369508b8b-0-62b19d268b80c350c98a113a7a9f4c4d8491c065","87ecc5a29ff613c9c072333e25a5495369508b8b","root.record.ProjectList.Project","87ecc5a29ff613c9c072333e25a5495369508b8b-1-085b014ae952fc9aa821fa3452f947e71c11f381"
"Proj 4018","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-87ecc5a29ff613c9c072333e25a5495369508b8b-0-757844f66995a47a5571a3f1f48d64dca4f8bf6d","87ecc5a29ff613c9c072333e25a5495369508b8b-0-68d08665872c2d00343e0855a1b32be8be192416","87ecc5a29ff613c9c072333e25a5495369508b8b","root.record.ProjectList.Project","87ecc5a29ff613c9c072333e25a5495369508b8b-2-82d49accf63b9decea8715c9eb153a1b3c320ce5"
"JATAS","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-880355baa9de0d130897b43a21056bbf30cd2781-0-985752503b0667ff6ae7dae3b3f67ec196c1a12b","880355baa9de0d130897b43a21056bbf30cd2781-0-1c47ec7797055a14576aed1a8e97924b7b10b498","880355baa9de0d130897b43a21056bbf30cd2781","root.record.ProjectList.Project","880355baa9de0d130897b43a21056bbf30cd2781-0-218eaabf76398802ccc4a7b8f7ea6dfd33670ad1"
"CIRCM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-880355baa9de0d130897b43a21056bbf30cd2781-0-787558496589ef04fdb3f553c1d3b98646a4fed8","880355baa9de0d130897b43a21056bbf30cd2781-0-24669d5c30cfbf88b999d0a99a1e9129ee4dd6f2","880355baa9de0d130897b43a21056bbf30cd2781","root.record.ProjectList.Project","880355baa9de0d130897b43a21056bbf30cd2781-1-8dbac11a25e7ab9be39f43f359f6019f0b3cf783"
"SPEAR Protective Combat Uniform (PCU)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b3d526468765724be362759a095d2dd3f08fc44-0-7d3ca4ec71edd7b59bc2525a19c76083c808bc82","8b3d526468765724be362759a095d2dd3f08fc44-0-8cd528f233c41cc933d3fd32144fabd40af5004f","8b3d526468765724be362759a095d2dd3f08fc44","root.record.ProjectList.Project","8b3d526468765724be362759a095d2dd3f08fc44-0-d054406e03cd76358c36e54b2b6172bf45d6b1e3"
"SPEAR MICH Comms","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b3d526468765724be362759a095d2dd3f08fc44-1-df74c283ab1941d2866f557203172cf706517560","8b3d526468765724be362759a095d2dd3f08fc44-1-850bceadcfdba53cf39751a12bd0fa29c980a0b6","8b3d526468765724be362759a095d2dd3f08fc44","root.record.ProjectList.Project","8b3d526468765724be362759a095d2dd3f08fc44-0-d054406e03cd76358c36e54b2b6172bf45d6b1e3"
"SPEAR LCS, Body Armor Vest (BAV and Backpacks)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b3d526468765724be362759a095d2dd3f08fc44-2-38f81564e7ed5697f3f016b47156a4d587e44502","8b3d526468765724be362759a095d2dd3f08fc44-2-e963ff2e6604fba3267c8f0e3ec165834caeb46c","8b3d526468765724be362759a095d2dd3f08fc44","root.record.ProjectList.Project","8b3d526468765724be362759a095d2dd3f08fc44-0-d054406e03cd76358c36e54b2b6172bf45d6b1e3"
"RC-IED","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b3d526468765724be362759a095d2dd3f08fc44-3-ac3d1782e68c937552c8c34917409849885afa1b","8b3d526468765724be362759a095d2dd3f08fc44-3-8b4ba0730fff4a065f9a2f0af41f37e4a0ce25cb","8b3d526468765724be362759a095d2dd3f08fc44","root.record.ProjectList.Project","8b3d526468765724be362759a095d2dd3f08fc44-0-d054406e03cd76358c36e54b2b6172bf45d6b1e3"
"Body Armor (BA)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b3d526468765724be362759a095d2dd3f08fc44-0-fa08162fb4c9845894a0a39529728fb8cf4c2421","8b3d526468765724be362759a095d2dd3f08fc44-0-ee6abbe3b76dfab8266e27c33de91b5a9404896e","8b3d526468765724be362759a095d2dd3f08fc44","root.record.ProjectList.Project","8b3d526468765724be362759a095d2dd3f08fc44-1-a1040d3d4386035c71a9c2ebee2cb69764533a8b"
"SPEAR Eye Protection","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b3d526468765724be362759a095d2dd3f08fc44-1-72342dc39b641e696c0c5651e227d85b57c9bab6","8b3d526468765724be362759a095d2dd3f08fc44-1-ec38801aaefcd1d74fe56c8858430f46b288154c","8b3d526468765724be362759a095d2dd3f08fc44","root.record.ProjectList.Project","8b3d526468765724be362759a095d2dd3f08fc44-1-a1040d3d4386035c71a9c2ebee2cb69764533a8b"
"SPEAR Ballistic/Life Support","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b3d526468765724be362759a095d2dd3f08fc44-2-0b6bde07c3b380ba25c0754057471cd24d537f30","8b3d526468765724be362759a095d2dd3f08fc44-2-a1f045720d6383bf0d83a544f16935a56e1dc4cf","8b3d526468765724be362759a095d2dd3f08fc44","root.record.ProjectList.Project","8b3d526468765724be362759a095d2dd3f08fc44-1-a1040d3d4386035c71a9c2ebee2cb69764533a8b"
"EW Counter Response","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b914f83043c35a2ddb127952d7ba380dc455030-0-7e9e323e10c4d9eaef64d2a839569b0c2e397b49","8b914f83043c35a2ddb127952d7ba380dc455030-0-5554e84367ed2f94086b5dbf5ca82f8e12e65bbc","8b914f83043c35a2ddb127952d7ba380dc455030","root.record.ProjectList.Project","8b914f83043c35a2ddb127952d7ba380dc455030-0-2113c040489812443221297d67e0039fbe1f776d"
"Proj 1742.L60","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b914f83043c35a2ddb127952d7ba380dc455030-0-5dff7086cf2be893df111bee142cfa77bf1fa7d6","8b914f83043c35a2ddb127952d7ba380dc455030-0-af80f04a6c75d58192cbafa6f4ae5c23d55019d6","8b914f83043c35a2ddb127952d7ba380dc455030","root.record.ProjectList.Project","8b914f83043c35a2ddb127952d7ba380dc455030-1-aef5faa352e2d93a023be4a284812cbf8c0a7b1f"
"IDECM","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b914f83043c35a2ddb127952d7ba380dc455030-0-1183014071f05000edc3b37007a08833831d3548","8b914f83043c35a2ddb127952d7ba380dc455030-0-7e302ebed8b19931566f787e889c552e71366f46","8b914f83043c35a2ddb127952d7ba380dc455030","root.record.ProjectList.Project","8b914f83043c35a2ddb127952d7ba380dc455030-2-8e2f8110d6a824a15c503ae5a657913f9d2cfc54"
"Intrepid Tiger II (ALQ-231)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8b914f83043c35a2ddb127952d7ba380dc455030-0-c1ac68fcfe2aafe0e739292d41b4b8e170e3303f","8b914f83043c35a2ddb127952d7ba380dc455030-0-531bb0075b7a7b66764999591b787990168a86b3","8b914f83043c35a2ddb127952d7ba380dc455030","root.record.ProjectList.Project","8b914f83043c35a2ddb127952d7ba380dc455030-3-30e50cec78134ade9d0b41480cb58f167195f4aa"
"Shallow Water Combat Submersible (Block I)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-0-1786e0183c1d05ef43a70aefbf01409c91465b62","8c31797651e4c5bfcb9659754f1d93828abf171e-0-e091a8f46fad02645bdcb963abfcd7dc9e5cb340","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-0-bd55b4a4e49771930119f49cf45852e84291fac8"
"Dry Combat Submersibles","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-1-6573cc16146398884b4a07a042d201997bb3203c","8c31797651e4c5bfcb9659754f1d93828abf171e-1-add549a0c2504040b5880c6f968596d597adaf27","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-0-bd55b4a4e49771930119f49cf45852e84291fac8"
"Dry Deck Shelter","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-2-c63e263b6d78c064a04ad27914cf207de29d66c8","8c31797651e4c5bfcb9659754f1d93828abf171e-2-b6350dbe95af27f46bdfc36178d18eb3a6d9c4e2","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-0-bd55b4a4e49771930119f49cf45852e84291fac8"
"Dry Combat Submersible Medium","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-3-998f0419aa465cf98965cea9f494c6c2ea3aa510","8c31797651e4c5bfcb9659754f1d93828abf171e-3-170793733fa93dbf5cec0e7b406f9cc911441a41","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-0-bd55b4a4e49771930119f49cf45852e84291fac8"
"Combatant Craft Medium","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-0-a565aa48abf57b24b571b79f6a9b12aabafb53b7","8c31797651e4c5bfcb9659754f1d93828abf171e-0-c9de849c05dceee45b3bbe132e5b301478bfded7","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-1-2ab07189e78863569bb55f49b6420fb8d84fc109"
"Combatant Craft Heavy","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-1-d8f44a0fe0eb37e6cb6b9417a0e5d74b694134e0","8c31797651e4c5bfcb9659754f1d93828abf171e-1-f7d092a34f9a7a12ef78d41d973988f0225f5efb","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-1-2ab07189e78863569bb55f49b6420fb8d84fc109"
"Next Generation FLIR","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-2-6822effbfebd9cda872a722ae732a6162eae4e2b","8c31797651e4c5bfcb9659754f1d93828abf171e-2-e5dc68aac8724509c4c5be6fccd2d55f4ab34878","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-1-2ab07189e78863569bb55f49b6420fb8d84fc109"
"Next Generation Surface Systems","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c31797651e4c5bfcb9659754f1d93828abf171e-3-ec31402059a56bd2cd39c701ab85e5870c6eebb9","8c31797651e4c5bfcb9659754f1d93828abf171e-3-121c0ce512de5188b8ab641b7162979bb59a34ac","8c31797651e4c5bfcb9659754f1d93828abf171e","root.record.ProjectList.Project","8c31797651e4c5bfcb9659754f1d93828abf171e-1-2ab07189e78863569bb55f49b6420fb8d84fc109"
"Proj: 0490 Airborne Acoustic Intelligence (AAI)","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8c6adf4dd723e84fc1d0faa14bca012e82e1c5eb-0-5e718292af0bd3d4614a0c8548eb3288e1a25af1","8c6adf4dd723e84fc1d0faa14bca012e82e1c5eb-0-3dccdc33566301e17f9fc86e166413253f4642d3","8c6adf4dd723e84fc1d0faa14bca012e82e1c5eb","root.record.ProjectList.Project","8c6adf4dd723e84fc1d0faa14bca012e82e1c5eb-0-2c1e7228e7a486047389747c90edac9106784d08"
"H-1 Upgrades","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8-0-1a00b15171667a98927383c7cf6b74d7759feaf9","8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8-0-67e7b3a0fc7c73640320a4c87f241984d580f8c1","8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8","root.record.ProjectList.Project","8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8-0-3812f719e52597181b7d2bf993f04f3afe075f1e"
"H-1 Improvements","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8-0-13193c75e0539e861bd02f098c2b8e45f8360846","8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8-0-ea88cf55fc9c5382e95c98d4ad300e5bb3c93576","8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8","root.record.ProjectList.Project","8ccd619e7b4cfb269f4a1af34f94f111e23a7ba8-1-eb0d05abfd3c83ab5aaf3a842cb0987b88b64860"
"Proj 0734","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8dc164987c61987bd888428f66751c97e966fdd1-0-924b5cfe72be430ebd9dee69f81683bf21d56d4a","8dc164987c61987bd888428f66751c97e966fdd1-0-23a5f62853f951b46bd294df12f40db46db36621","8dc164987c61987bd888428f66751c97e966fdd1","root.record.ProjectList.Project","8dc164987c61987bd888428f66751c97e966fdd1-0-985e940288d12d301cca1b848e7c448f23db35a5"
"Proj 1916","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8deb17c573710d92aef590e3a83ed312ef3fd35f-0-b9870d9601045e9310417a20f7d7adb966e5aa15","8deb17c573710d92aef590e3a83ed312ef3fd35f-0-4787df4ab3819d35213eff3ddfce5f2a1b478795","8deb17c573710d92aef590e3a83ed312ef3fd35f","root.record.ProjectList.Project","8deb17c573710d92aef590e3a83ed312ef3fd35f-0-e156065d5cebea9679c56708cc5605a92e7baf2a"
"Proj 3326","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-0-e9e8cc2ff9fc214c79e065c37c54f8f4669b8698","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-0-41b50121c222a7ac93986a5aba59b3bc50d43cad","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48","root.record.ProjectList.Project","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-0-3e49820dbb12b9d0d63647e688ed76d54854e1cb"
"Proj 4011","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-0-ca8625c52bdc4775bd7f558dc4eee49dc013555f","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-0-73988a3226bb6ae0c1de61f71fa0d9239bbf4a1d","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48","root.record.ProjectList.Project","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-1-d1268a1f06f21ad0341decbc95fbfc8289112916"
"Proj 9C86","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-0-906a0fe8c49562b9551a5f6da7829b5e9aed3ffd","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-0-b4190fe0cf65a5224e23e041f09ba94f491aed40","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48","root.record.ProjectList.Project","8e643bdb11c26b9c7ccc8866cb50f1f2e29b9c48-2-39389e625996d7a2fea6dead0aa64d089636ae53"
"Proj: 1292 - Adv ASW Sensors & Processors","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-9038e5df71e7032c5850f84d0a091fe37f0d40dd-0-eb7e910d8c9a31df43dd59f0802d66c0ea42a269","9038e5df71e7032c5850f84d0a091fe37f0d40dd-0-1a9929279e371e25073110ac51573a9bc2830a5c","9038e5df71e7032c5850f84d0a091fe37f0d40dd","root.record.ProjectList.Project","9038e5df71e7032c5850f84d0a091fe37f0d40dd-0-f200e982b108e3cd870f72c3b4b66d65a329ece2"
"Proj: 3222 Advanced High Altitude ASW","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-9038e5df71e7032c5850f84d0a091fe37f0d40dd-0-a8effb9133471dc9d804a0134d7ca92b56755a71","9038e5df71e7032c5850f84d0a091fe37f0d40dd-0-22fe8bf3782ca3b5b114b2b5b586abc71dcce736","9038e5df71e7032c5850f84d0a091fe37f0d40dd","root.record.ProjectList.Project","9038e5df71e7032c5850f84d0a091fe37f0d40dd-1-24155e04774fd99e387faf839f27b4601eba2c77"
"Proj 3103","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-93a1c14e4a4004bb99515e46a3a478a6fce63258-0-8afebc1350c034b22fb61dd28efdcb9160a11216","93a1c14e4a4004bb99515e46a3a478a6fce63258-0-b891d5d69dba2c4b4a73076fd9675048fa186332","93a1c14e4a4004bb99515e46a3a478a6fce63258","root.record.ProjectList.Project","93a1c14e4a4004bb99515e46a3a478a6fce63258-0-80ae7a3bf4b04c2811311045a61205423a686e5b"
"Small Diameter Bomb II","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule.ScheduleDetailList-9410a47d5c5790b1ce48ef9db77800c96aa370cf-0-7ea280bdb517a664e98418928f5f438f220f9e18","9410a47d5c5790b1ce48ef9db77800c96aa370cf-0-d70451347921e60bcecf2ac68686512076155eb8","9410a47d5c5790b1ce48ef9db77800c96aa370cf","root.record.ProjectList.Project","9410a47d5c5790b1ce48ef9db77800c96aa370cf-1-4fa716362ba7e375dc87ca781bd541e83a08d21e"
